id,lemma,V1 frame,UMR,synset_id,URI lemma,roles,example,definition,notes,gramm_info,additional notes (not for processing),,
SlaT-3455-n4,memor,v#v-w1222_MPf1_MP,memoro-01,v#00607780,112007,"ACT, PAT","Sullani milites, largius suo usi, rapinarum et victoriae veteris memores, civile bellum exoptabant",,,,nominal frame: memor2-02,,
SlaT-3455-n9,resisto,v#v-w725_MPf3_MP,resisto-04,v#02706816,122727,"ACT, ADDR",illi haud timidi resistunt,,,,,,
SlaT-3456-n1,certo,v#v-w755_MPf4_MP,certo-06,v#01092366,93580,"ACMP, ACT",maxuma vi certatur,,,,,,
SlaT-3457-n4,verso,v#v-w19_MPf10_MP,uerso-11,v#01889610,129942,"ACT, PAT",Catilina cum expeditis in prima acie vorsari,,,,"dissent with interpretation/frame in V1 (reside, stay, inhabit w/ LOC).",,
SlaT-3457-n8,succurro,v#v-w1398_MPf1_MP,succurro-05,v#02547586,126550,ACT,laborantibus succurrere,,,,,,
SlaT-3457-n9,laboro,v#v-w731_MPf2_MP,laboro-04,v#00204872,109625,ACT,laborantibus succurrere,,,,,,
SlaT-3457-n10,arcesso,v#v-w884_MPf2_MP,arcesso-03,v#00792471,89811,"ACT, INTT, PAT",integros pro sauciis arcessere,,"03 because is 'order, request, command to come' (and it's a boss calling soldiers), but it has INTT that in V1 is associated to a different frame. so maybe is 05 which is just 'ask to come'? neh. but still can INTT be implied although it is not in TG?",,,,
SlaT-3457-n13,provideo,v#v-w170_MPf8_MP,prouideo-03,v#01182709,120187,"ACT, PAT",omnia providere,,,,,,
SlaT-3457-n15,pugno,v#v-w627_MPf4_MP,pugno-07,v#01092366,120417,ACT,memorare possum [...] quas urbis natura munitas pugnando ceperit,,,,,,
SlaT-3457-n18,ferio,v#v-w769_MPf3_MP,ferio-01,v#00069879,103114,"ACT, PAT",hostem ferire,,,,,,
SlaT-3458-n1,exsequor,v#v-w848_MPf2_MP,exsequor-06,v#01712704,102311,"ACT, PAT",strenui militis et boni imperatoris officia simul exsequebatur,,,,,,
SlaT-3459-n3,video,v#v-w16_MPf20_MP,uideo-09,v#02129289,130163,"ACT, PAT",Petreius ubi videt Catilinam,,,,,,
SlaT-3459-n6,reor,v#v-w662_MPf4_MP,reor-02,v#00631737,122641,"ACT, PAT","contra ac ratus erat, magna vi tendere",,,,,,
SlaT-3459-n9,tendo,v#v-w176_MPf19_MP,tendo-08,v#01146051,127805,"ACT, DIR3","contra ac ratus erat, magna vi tendere",,,,,,
SlaT-3459-n13,induco,v#v-w221_MPf34_MP,induco-17,v#01999798,107435,"ACT, DIR3, PAT",cohortem praetoriam in medios hostis inducit,,,,,,
SlaT-3459-n18,interficio,v#v-w604_MPf7_MP,interficio-01,v#01323958,108471,"ACT, PAT",eosque perturbatos atque alios alibi resistentis interficit,,,,,,
SlaT-3459-n21,perturbo,v#v-w1227_MPf2_MP,perturbo-01,v#00554298,117425,"ACT, PAT",eosque perturbatos atque alios alibi resistentis interficit,,,,,,
SlaT-3459-n23,resisto,v#v-w725_MPf3_MP,resisto-04,v#02706816,122727,"ACT, ADDR",eosque perturbatos atque alios alibi resistentis interficit,,,,,,
SlaT-3460-n1,aggredior,v#v-w779_MPf5_MP,aggredior-04,v#01119169,88082,"ACT, PAT",utrimque ex lateribus ceteros adgreditur,,,,,,
SlaT-3461-n1,cado,v#v-w122_MPf6_MP,cado-30,v#02620213,92179,ACT,Manlius et Faesulanus in primis pugnantes cadunt,,,,,,
SlaT-3461-n6,pugno,v#v-w627_MPf4_MP,pugno-07,v#01092366,120417,ACT,Manlius et Faesulanus in primis pugnantes cadunt,,,,,,
SlaT-3462-n9,video,v#v-w16_MPf69_MP,uideo-NEW-16,v#00591115,130163,"ACT, PAT",fusas copias seque cum paucis relictum videt,perceive (an idea or situation) mentally,,,,,
SlaT-3462-n11,fundo,v#v-w751_MPf4_MP,fundo-05,v#01104248,104012,"ACT, PAT",usas copias seque cum paucis relictum videt,,,,,,
SlaT-3462-n13,relinquo,v#v-w69_MPf20_MP,relinquo-02,v#00360092,122569,"ACT, PAT",usas copias seque cum paucis relictum videt,,,,,,
SlaT-3462-n16,incurro,v#v-w1399_MPf1_MP,incurro-07,v#01121719,107223,"ACT, DIR3",in confertissumos hostis incurrit,,,,,,
SlaT-3462-n3,memor,v#v-w1222_MPf1_MP,memoro-01,v#00607780,112007,"ACT, PAT","Sullani milites, largius suo usi, rapinarum et victoriae veteris memores, civile bellum exoptabant",,,,if nominal: memor2-02,,
SlaT-3462-n19,confodio,v#v-w1276_MPf1_MP,confodio-07,v#01441510,95799,"ACT, PAT",ibique pugnans confoditur,,,,,,
SlaT-3462-n21,pugno,v#v-w627_MPf4_MP,pugno-07,v#01092366,120417,ACT,ibique pugnans confoditur,,,,,,
Par. 61,,,,,,,,,,,,,
SlaT-3463-n2,cerno,v#v-w700_MPf4_MP,cerno-10,v#02106506,93546,"ACT, PAT","vero cerneres, quanta audacia quantaque animi vis fuisset in exercitu Catilinae",,,,,,
SlaT-3463-n3,conficio,v#v-w20_MPf3_MP,conficio-02,v#00484166,95742,"ACT, PAT",confecto proelio,,,,,,
SlaT-3463-n7,sum,v#v-w2_MPf102_MP,exist-91,,,,quantaque animi vis fuisset in exercitu Catilinae,,,,,,
SlaT-3464-n1,tego,v#v-w613_MPf7_MP,tego-07,v#01332730,127731,"ACT, PAT",eum amissa anima corpore tegebat,,,,,,
SlaT-3464-n4,capio,v#v-w106_MPf10_MP,capio-42,v#02394183,92686,"ACT, PAT",quisque vivos pugnando locum ceperat,,,,,,
SlaT-3464-n8,pugno,v#v-w627_MPf4_MP,pugno-07,v#01092366,120417,ACT,quisque vivos pugnando locum ceperat,,,,,,
SlaT-3464-n11,amitto,v#v-w596_MPf3_MP,amitto-12,v#02287789,88724,"ACT, PAT",amissa anima,,,,,,
3465a1,concido^cado,v#v-w1401_MPf1_MP,concido-NEW-08,v#02620213,95501,ACT,pauci [...] conciderant,"die, as in battle or in a hunt",,,different frame for exactly same token,,
SlaT-3465-n4,disjicio,v#v-w1400_MPf1_MP,disicio-05,v#02082690,99690,"ACT, DIR2, PAT",quos medios cohors praetoria disiecerat,,NAs,,,,
SlaT-3465-n11,concido^cado,v#v-w1401_MPf2_MP,concido-NEW-08,v#02620213,95501,ACT,pauci [...] conciderant,"die, as in battle or in a hunt",,,different frame for exactly same token,,
SlaT-3465-n14,adverto,v#v-w247_MPf6_MP,aduerto-04,v#01908365,87682,"ACT, DIR3, PAT",advorsis volneribus,,,,,,
SlaT-3466-n1,reperio,v#v-w142_MPf9_MP,reperio-10,v#02285629,122659,"ACT, PAT",Catilina longe a suis inter hostium cadavera repertus est,,,,,,
SlaT-3466-n4,longus,v#v-w1402_MPf4_MP,,,,,,,NON-EVENT,,,,
SlaT-3466-n9,spiro,v#v-w1403_MPf1_MP,spiro-01,v#00001740,125407,ACT,etiam spirans,,,,,,
SlaT-3466-n12,retineo,v#v-w248_MPf8_MP,retineo-05,v#02679899,122776,"ACT, PAT",ferociamque animi [...] in voltu retinens,,,,,,
SlaT-3466-n15,habeo,v#v-w73_MPf20_MP,habeo-18,v#02630189,105044,"ACT, PAT","ferociamque animi, quam habuerat vivos",,,,,,
SlaT-3467-n1,capio,v#v-w106_MPf11_MP,capio-NEW-57,,92686,"ACT, PAT",neque in fuga quisquam civis ingenuos captus est,make prisoner,,,does not match with same frame elsewhere,,
SlaT-3468-n1,parco,v#v-w621_MPf2_MP,parco-02,v#01196037,116001,"ACT, PAT","neque sumptui neque modestiae suae parcere, dum illos obnoxios fidosque sibi faceret.",,,,,,
SlaT-3469-n2,adipiscor,v#v-w913_MPf4_MP,adipiscor-08,v#02526085,87476,"ACT, PAT",exercitus populi Romani laetam aut incruentam victoriam adeptus erat,,,,,,
SlaT-3470-n5,occido^cado,v#v-w834_MPf2_MP,occido1-NEW-02,v#02620213,114586,ACT,strenuissumus quisque aut occiderat,"die, as in battle or in a hunt",,,,,
SlaT-3470-n7,discedo,v#v-w641_MPf12_MP,discedo-05,v#02008396,99589,"ACT, DIR1",graviter volneratus discesserat,,,,,,
SlaT-3470-n8,vulnero,v#v-w1404_MPf1_MP,uulnero-01,v#00069879,130961,"ACT, PAT",graviter volneratus discesserat,,,,,,
SlaT-3471-n4,procedo,v#v-w85_MPf45_MP,procedo-16,v#01994288,119582,"ACT, DIR3",qui e castris visundi aut spoliandi gratia processerant,,,,,,
SlaT-3471-n9,viso,v#v-w813_MPf3_MP,uiso-03,v#02493030,130384,"ACT, PAT",qui e castris visundi aut spoliandi gratia processerant,,,,,,
SlaT-3471-n10,spolio,v#v-w1181_MPf3_MP,spolio-06,v#02344568,125446,"ACT, PAT",qui e castris visundi aut spoliandi gratia processerant,,,,,,
SlaT-3471-n11,volvo,v#v-w798_MPf2_MP,uoluo-05,v#01866192,130766,"ACT, PAT",volventes hostilia cadavera,,,,,,
3471a4,reperio,v#v-w142_MPf3_MP,reperio-07,v#02154508,122659,"ACT, PAT",pars hospitem aut cognatum reperiebant,,,,,,
SlaT-3471-n16,reperio,v#v-w142_MPf5_MP,,,,,pars hospitem aut cognatum reperiebant,,,,different frame for exactly same token,,
SlaT-3472-n1,sum,v#v-w2_MPf113_MP,exist-91,,,,,,,,,,
SlaT-3472-n3,cognosco,v#v-w118_MPf24_MP,cognosco-NEW-14,,94738,"ACT, PAT",qui inimicos suos cognoscerent,identify,,,synset not available in Latin WordNet,,
SlaT-3473-n1,agito,v#v-w631_MPf3_MP,agito-09,v#01889610,88103,"ACT, PAT","vari per omnem exercitum laetitia, maeror, luctus atque gaudia agitabantur",,,,,,
